CustomerID,Product,Quantity,Price,TotalAmount
1051,TV,4,3013,12052
1139,TV,1,3891,3891
1398,Shoes,7,3986,27902
1328,Mobile,3,4639,13917
1209,Shoes,4,2392,9568
1184,Laptop,7,1286,9002
1060,Laptop,4,2971,11884
1100,Mobile,10,1611,16110
1221,Shoes,3,1121,3363
1100,Shoes,10,3384,33840
1211,Mobile,1,3468,3468
1462,Shoes,5,4256,21280
1283,Laptop,1,3043,3043
1415,TV,6,4532,27192
1201,Mobile,10,1398,13980
1240,Laptop,3,1931,5793
1050,Shoes,7,878,6146
1173,TV,7,4421,30947
1414,Laptop,4,1999,7996
1169,TV,4,4632,18528
1325,Shoes,4,2572,10288
1447,Laptop,1,2109,2109
1128,Mobile,4,4610,18440
1308,Laptop,8,3377,27016
1116,Mobile,6,2439,14634
1152,Mobile,4,3676,14704
1257,Laptop,8,1212,9696
1392,Laptop,6,1378,8268
1004,TV,7,1354,9478
1111,TV,9,3723,33507
1490,TV,9,4795,43155
1377,Laptop,9,3991,35919
1460,Mobile,2,3067,6134
1155,Laptop,6,3700,22200
1307,Mobile,7,1848,12936
1113,Shoes,1,2814,2814
1061,Shoes,2,4316,8632
1017,Laptop,3,2462,7386
1094,Laptop,7,1134,7938
1175,Mobile,8,3374,26992
1050,TV,5,4436,22180
1112,Shoes,7,2863,20041
1062,Laptop,10,3325,33250
1116,Mobile,1,4854,4854
1443,TV,9,2819,25371
1447,Shoes,4,4376,17504
1075,TV,6,4040,24240
1425,Mobile,1,3971,3971
1255,Mobile,2,3282,6564
1305,Laptop,9,4054,36486
1443,Shoes,10,2911,29110
1448,Mobile,2,1970,3940
1389,Shoes,8,2416,19328
1274,Mobile,3,4528,13584
1405,TV,2,3721,7442
1078,Mobile,3,4639,13917
1123,Laptop,1,1073,1073
1483,TV,4,2769,11076
1350,Laptop,8,2725,21800
1081,Mobile,3,2911,8733
1193,Mobile,1,1823,1823
1445,Mobile,3,1388,4164
1088,Mobile,3,1153,3459
1387,TV,3,3805,11415
1034,Mobile,9,1360,12240
1293,Mobile,9,760,6840
1327,TV,8,4665,37320
1024,Shoes,10,1553,15530
1141,Shoes,7,2477,17339
1400,TV,4,2601,10404
1272,Shoes,4,634,2536
1346,TV,7,1175,8225
1439,Mobile,7,2231,15617
1052,Shoes,3,3871,11613
1212,Mobile,4,2823,11292
1245,TV,7,2023,14161
1164,Mobile,5,1192,5960
1443,Mobile,10,3904,39040
1461,TV,7,1093,7651
1428,TV,6,1601,9606
1229,Laptop,3,3647,10941
1216,Laptop,2,3322,6644
1399,TV,7,622,4354
1143,Shoes,10,4936,49360
1198,TV,7,694,4858
1448,Mobile,3,2779,8337
1497,Mobile,3,4971,14913
1021,TV,8,2738,21904
1477,Laptop,3,1872,5616
1286,Shoes,6,3107,18642
1352,Mobile,6,3341,20046
1065,Shoes,1,3167,3167
1211,TV,10,844,8440
1106,TV,2,675,1350
1168,Laptop,7,4288,30016
1354,TV,1,4410,4410
1473,Laptop,5,1745,8725
1413,Laptop,9,1155,10395
1156,Laptop,1,4869,4869
1192,TV,4,4492,17968
1419,Shoes,7,3278,22946
1358,Laptop,5,1818,9090
1404,Mobile,8,4134,33072
1445,Mobile,8,1891,15128
1018,TV,6,4141,24846
1018,Mobile,5,2656,13280
1083,Mobile,5,2971,14855
1217,Laptop,1,1461,1461
1418,Mobile,9,1447,13023
1441,Laptop,5,4174,20870
1260,TV,9,4825,43425
1231,TV,8,1829,14632
1081,Mobile,7,3074,21518
1289,Laptop,7,3573,25011
1478,Mobile,9,4853,43677
1490,Laptop,9,2159,19431
1224,Shoes,4,1006,4024
1276,Shoes,5,3380,16900
1211,TV,2,3001,6002
1180,Mobile,6,1574,9444
1313,Shoes,5,3937,19685
1420,TV,2,1731,3462
1419,Mobile,4,2158,8632
1361,Shoes,3,1083,3249
1087,TV,6,4124,24744
1177,Mobile,3,4640,13920
1230,Mobile,2,4307,8614
1242,Laptop,1,4609,4609
1360,Mobile,9,1157,10413
1463,Mobile,9,2086,18774
1163,TV,5,1395,6975
1049,Shoes,9,3961,35649
1211,Laptop,6,4423,26538
1144,Mobile,6,1697,10182
1202,TV,8,2229,17832
1319,TV,2,719,1438
1207,Mobile,5,3608,18040
1201,Mobile,7,2884,20188
1398,TV,1,4718,4718
1481,TV,9,4925,44325
1269,Laptop,6,4444,26664
1130,Shoes,7,2707,18949
1285,Mobile,8,4313,34504
1164,Laptop,6,2329,13974
1148,Shoes,10,4562,45620
1316,TV,6,3463,20778
1238,TV,8,1898,15184
1379,Mobile,10,2793,27930
1061,Laptop,9,1787,16083
1059,Laptop,4,1358,5432
1429,Laptop,6,4020,24120
1016,TV,5,4606,23030
1420,Shoes,8,2024,16192
1225,Laptop,4,4623,18492
1035,Laptop,10,3990,39900
1234,Laptop,1,2241,2241
1469,Mobile,10,581,5810
1098,Laptop,3,4380,13140
1443,Mobile,2,4562,9124
1493,Laptop,4,859,3436
1279,Mobile,7,4060,28420
1102,Laptop,10,3431,34310
1460,Laptop,6,1573,9438
1172,Laptop,10,3655,36550
1208,Laptop,7,3746,26222
1104,TV,2,3817,7634
1420,TV,6,1825,10950
1141,Laptop,8,1818,14544
1022,Mobile,7,521,3647
1449,TV,1,4148,4148
1429,Mobile,5,1307,6535
1382,Laptop,7,2346,16422
1175,Laptop,6,1509,9054
1470,Mobile,5,3726,18630
1171,Shoes,6,2197,13182
1483,Mobile,1,712,712
1461,Shoes,2,4894,9788
1281,Shoes,3,636,1908
1388,Laptop,5,4317,21585
1173,Laptop,6,4962,29772
1416,Mobile,7,4543,31801
1486,Mobile,5,3057,15285
1010,Shoes,4,3471,13884
1293,Laptop,8,3331,26648
1413,TV,7,2016,14112
1199,TV,7,2954,20678
1412,TV,2,1617,3234
1124,Mobile,7,1293,9051
1479,TV,3,3095,9285
1004,TV,2,903,1806
1385,Laptop,2,2980,5960
1136,TV,1,4371,4371
1182,Mobile,4,1482,5928
1043,Mobile,10,1845,18450
1461,Laptop,2,929,1858
1478,Mobile,4,2234,8936
1343,Mobile,10,3834,38340
1321,Shoes,4,3078,12312
1211,Mobile,5,4899,24495
1118,Laptop,1,691,691
1354,TV,6,3911,23466
1408,Mobile,6,2776,16656
1355,Mobile,8,4147,33176
1488,Mobile,2,4144,8288
1027,Shoes,2,2178,4356
1101,TV,5,2764,13820
1196,TV,3,2645,7935
1401,Mobile,9,3855,34695
1496,Mobile,1,1041,1041
1208,Laptop,2,3575,7150
1226,TV,8,4518,36144
1434,TV,5,3565,17825
1286,Laptop,5,1846,9230
1002,TV,5,1863,9315
1291,Laptop,9,3396,30564
1147,TV,4,3450,13800
1089,TV,7,3630,25410
1039,Mobile,3,505,1515
1340,TV,1,647,647
1247,TV,7,2405,16835
1277,TV,2,1057,2114
1043,Laptop,9,3338,30042
1237,Shoes,6,4451,26706
1437,TV,9,1226,11034
1097,TV,1,652,652
1316,TV,7,4485,31395
1164,TV,6,3563,21378
1411,TV,4,3820,15280
1329,TV,8,4627,37016
1208,Shoes,10,654,6540
1165,Mobile,3,4644,13932
1482,Laptop,9,4566,41094
1255,Laptop,10,2202,22020
1273,Shoes,10,1075,10750
1427,TV,2,1925,3850
1459,Shoes,2,4851,9702
1283,Mobile,7,4547,31829
1149,Laptop,10,4704,47040
1308,TV,1,2731,2731
1017,Shoes,10,2479,24790
1108,TV,2,4571,9142
1038,Shoes,3,1954,5862
1365,Mobile,7,721,5047
1001,TV,2,1906,3812
1221,TV,9,2053,18477
1283,Mobile,5,1818,9090
1212,Shoes,5,2839,14195
1297,TV,7,3654,25578
1147,Shoes,9,776,6984
1345,Shoes,5,1701,8505
1354,TV,4,2453,9812
1361,Shoes,10,4418,44180
1230,Mobile,9,1985,17865
1027,Laptop,8,4613,36904
1399,Laptop,10,2361,23610
1131,Laptop,6,3551,21306
1316,Laptop,5,3495,17475
1427,Laptop,7,3737,26159
1277,Mobile,1,684,684
1391,Mobile,5,3354,16770
1479,Mobile,5,3373,16865
1126,Shoes,1,1563,1563
1490,TV,2,2939,5878
1417,Laptop,2,2550,5100
1283,Laptop,2,919,1838
1308,TV,8,2694,21552
1207,TV,5,2591,12955
1146,Mobile,7,759,5313
1350,Shoes,9,4855,43695
1309,Shoes,10,2366,23660
1401,Shoes,10,4038,40380
1184,Shoes,3,945,2835
1130,Laptop,10,2377,23770
1246,TV,3,3607,10821
1296,Mobile,7,2557,17899
1481,Laptop,2,4784,9568
1338,Shoes,6,3237,19422
1014,Mobile,8,3735,29880
1209,TV,7,3294,23058
1293,TV,2,684,1368
1138,Shoes,3,4422,13266
1149,Mobile,4,3149,12596
1198,TV,4,2776,11104
1325,Laptop,6,1967,11802
1168,TV,5,4427,22135
1048,Mobile,7,3538,24766
1068,TV,4,1172,4688
1265,Laptop,5,1856,9280
1248,Shoes,2,2984,5968
1493,Laptop,4,4652,18608
1060,Shoes,5,4534,22670
1472,TV,3,4590,13770
1253,Mobile,1,1290,1290
1318,TV,6,1090,6540
1219,Mobile,3,4177,12531
1198,Mobile,9,3872,34848
1032,Laptop,2,4869,9738
1149,Mobile,10,2234,22340
1380,Laptop,9,1605,14445
1372,TV,10,2425,24250
1200,Laptop,4,1288,5152
1157,Shoes,5,830,4150
1105,Mobile,8,3359,26872
1371,Mobile,6,3222,19332
1209,TV,8,2078,16624
1273,Mobile,3,4139,12417
1144,TV,4,2851,11404
1043,Mobile,5,2650,13250
1486,Mobile,7,4695,32865
1455,Laptop,7,3424,23968
1098,Mobile,8,2105,16840
1020,TV,10,1783,17830
1228,TV,8,4135,33080
1193,Shoes,7,1413,9891
1336,Mobile,1,4433,4433
1056,Mobile,6,3017,18102
1230,Mobile,3,3903,11709
1204,Mobile,4,1496,5984
1215,Shoes,1,3696,3696
1349,TV,3,1425,4275
1064,TV,6,1905,11430
1071,TV,8,4713,37704
1176,Laptop,1,4041,4041
1242,TV,7,2174,15218
1232,Mobile,9,941,8469
1142,TV,9,2237,20133
1188,Shoes,1,1452,1452
1036,Laptop,9,2962,26658
1452,Laptop,6,1241,7446
1006,Shoes,10,1299,12990
1338,Shoes,3,4936,14808
1077,Shoes,8,1573,12584
1023,Shoes,3,1949,5847
1486,Laptop,3,1754,5262
1358,Laptop,5,835,4175
1102,Shoes,3,3400,10200
1186,Laptop,7,4830,33810
1324,Mobile,10,2080,20800
1372,Laptop,6,804,4824
1250,Laptop,3,3694,11082
1265,TV,7,1287,9009
1408,TV,7,3904,27328
1013,TV,2,3717,7434
1475,Mobile,1,1595,1595
1179,Laptop,1,2352,2352
1266,TV,7,2268,15876
1120,Shoes,4,4058,16232
1144,Shoes,8,1189,9512
1286,Laptop,7,2536,17752
1274,Mobile,10,621,6210
1334,Shoes,1,1940,1940
1173,Mobile,5,2149,10745
1298,Laptop,5,1868,9340
1093,Shoes,5,4764,23820
1221,Shoes,9,4107,36963
1269,Mobile,8,560,4480
1350,Laptop,7,873,6111
1398,Shoes,6,4916,29496
1254,Shoes,7,4539,31773
1447,Shoes,6,4211,25266
1472,TV,9,2564,23076
1286,TV,4,2459,9836
1315,TV,6,2127,12762
1017,Laptop,9,3279,29511
1412,TV,10,4128,41280
1218,TV,5,2870,14350
1436,TV,10,3973,39730
1459,Shoes,7,4216,29512
1445,Laptop,10,3793,37930
1104,Laptop,2,3508,7016
1345,Mobile,8,695,5560
1313,Laptop,7,943,6601
1179,Laptop,2,2861,5722
1296,Laptop,2,2824,5648
1440,Shoes,5,1567,7835
1341,Shoes,3,4678,14034
1447,Mobile,4,3871,15484
1078,TV,7,2604,18228
1081,Mobile,1,4733,4733
1228,Laptop,9,1261,11349
1063,Shoes,4,3861,15444
1275,TV,2,4694,9388
1044,TV,2,4259,8518
1468,TV,3,1879,5637
1049,Shoes,10,4343,43430
1381,Laptop,10,4042,40420
1406,Shoes,9,4951,44559
1154,Mobile,2,3060,6120
1316,Shoes,1,1546,1546
1334,Laptop,4,4301,17204
1204,Shoes,1,641,641
1072,Laptop,1,996,996
1495,TV,9,1320,11880
1332,Mobile,7,3229,22603
1455,TV,3,2953,8859
1156,TV,1,4019,4019
1019,Laptop,7,3612,25284
1365,Laptop,10,3005,30050
1387,TV,4,1811,7244
1098,Laptop,10,1460,14600
1165,Mobile,6,4882,29292
1219,Shoes,6,3515,21090
1377,Shoes,8,1440,11520
1137,Laptop,3,3862,11586
1244,Laptop,10,3578,35780
1064,Laptop,6,3860,23160
1484,TV,1,4975,4975
1228,Laptop,3,3595,10785
1221,Mobile,10,3978,39780
1398,Laptop,5,1777,8885
1045,Shoes,7,4894,34258
1217,Laptop,2,1465,2930
1417,Laptop,5,4189,20945
1042,TV,4,3937,15748
1305,Mobile,7,3129,21903
1302,TV,2,2807,5614
1098,Mobile,6,4648,27888
1428,Laptop,2,1847,3694
1318,Laptop,2,4878,9756
1156,Shoes,6,4790,28740
1128,Mobile,6,4719,28314
1280,Mobile,4,1285,5140
1496,TV,5,1333,6665
1171,Mobile,2,3815,7630
1312,Shoes,5,4618,23090
1252,Laptop,10,4678,46780
1418,Mobile,8,613,4904
1203,TV,3,3568,10704
1188,TV,2,1720,3440
1432,Laptop,1,1723,1723
1178,Mobile,7,4124,28868
1032,Laptop,9,4899,44091
1243,TV,5,2971,14855
1328,Mobile,2,1286,2572
1268,TV,6,3794,22764
1023,Shoes,9,1470,13230
1149,TV,6,3604,21624
1174,Mobile,4,993,3972
1107,Laptop,7,514,3598
1435,TV,2,4653,9306
1018,Mobile,7,3383,23681
1424,TV,7,868,6076
1310,Shoes,10,3896,38960
1075,Laptop,7,2806,19642
1003,Laptop,5,1994,9970
1306,TV,7,2807,19649
1337,TV,9,734,6606
1219,TV,2,1153,2306
1144,Mobile,2,3386,6772
1435,Shoes,7,528,3696
1454,Shoes,2,2491,4982
1088,TV,1,4111,4111
1067,Laptop,6,1139,6834
1311,Shoes,7,1200,8400
1093,TV,2,1187,2374
1287,Mobile,2,4921,9842
1006,Mobile,10,2769,27690
1239,Laptop,2,1937,3874
1377,Mobile,2,3335,6670
1482,Mobile,2,2441,4882
1067,Mobile,4,4375,17500
1196,Laptop,7,962,6734
1260,Laptop,3,2082,6246
1443,Shoes,8,3073,24584
1425,Laptop,6,1571,9426
1457,TV,3,781,2343
1432,TV,8,3156,25248
1059,TV,10,2849,28490
1138,TV,4,1398,5592
1071,Laptop,10,2658,26580
1062,Shoes,3,3887,11661
1175,TV,9,1023,9207
1479,Laptop,1,2930,2930
1077,Laptop,3,2898,8694
1017,Laptop,5,1984,9920
1316,Mobile,7,3190,22330
1034,Laptop,8,3835,30680
1078,Mobile,4,4937,19748
1129,Laptop,3,2412,7236
1092,Mobile,1,3956,3956
1499,Mobile,10,2881,28810
1208,Laptop,8,2849,22792
1337,Laptop,7,4445,31115
1499,Shoes,5,4759,23795
1246,Laptop,3,1824,5472
1196,Shoes,4,1554,6216
1274,Laptop,7,2152,15064
1415,Laptop,10,1607,16070
1495,TV,10,3309,33090
1488,Laptop,6,1766,10596
1406,TV,9,4375,39375
1480,Mobile,8,3264,26112
1339,TV,9,4477,40293
1063,Laptop,2,2839,5678
1257,Laptop,5,2016,10080
1160,Laptop,2,1523,3046
1282,Mobile,5,4982,24910
1222,Shoes,10,2176,21760
1129,TV,5,2470,12350
1416,Mobile,9,3405,30645
1242,Laptop,4,4268,17072
1469,Laptop,9,3539,31851
1409,Laptop,5,1882,9410
1276,Shoes,7,3942,27594
1264,Shoes,1,659,659
1272,Laptop,6,4304,25824
1152,Shoes,3,3519,10557
1285,Mobile,6,880,5280
1394,Laptop,10,1850,18500
1134,Mobile,10,3667,36670
1042,Shoes,3,4807,14421
1400,Mobile,3,1294,3882
1132,Shoes,2,2414,4828
1382,Mobile,8,4870,38960
1440,Mobile,3,3348,10044
1474,Shoes,9,1437,12933
1105,TV,10,4372,43720
1345,Mobile,2,3805,7610
1495,Shoes,8,731,5848
1147,Shoes,10,3837,38370
1156,Mobile,6,815,4890
1454,Laptop,8,1345,10760
1291,Mobile,10,4512,45120
1272,Mobile,6,4145,24870
1087,Shoes,6,4570,27420
1290,Shoes,10,1466,14660
1036,Laptop,2,3016,6032
1264,Mobile,5,2842,14210
1142,Laptop,1,3811,3811
1194,Shoes,1,4622,4622
1267,TV,1,4765,4765
1220,Laptop,3,2152,6456
1086,TV,7,4005,28035
1433,Shoes,6,4813,28878
1468,Laptop,9,4814,43326
1160,Laptop,8,2570,20560
1443,Shoes,4,1845,7380
1292,Mobile,6,4078,24468
1055,Mobile,10,4648,46480
1080,Shoes,3,3907,11721
1475,Laptop,1,2162,2162
1281,Shoes,6,2831,16986
1138,TV,1,1398,1398
1494,Shoes,5,2615,13075
1269,Laptop,9,791,7119
1277,Mobile,1,2189,2189
1349,Shoes,9,1315,11835
1270,Laptop,7,1684,11788
1305,Mobile,6,2888,17328
1368,Shoes,6,551,3306
1342,Laptop,5,3163,15815
1145,Mobile,1,3264,3264
1237,Shoes,1,1846,1846
1477,Mobile,9,1166,10494
1451,TV,3,724,2172
1301,TV,7,3504,24528
1384,Mobile,6,4733,28398
1475,Laptop,5,1547,7735
1194,Mobile,3,4154,12462
1493,Shoes,3,4341,13023
1075,Mobile,5,3005,15025
1395,TV,7,3941,27587
1221,Laptop,5,700,3500
1371,TV,7,3760,26320
1175,Laptop,9,1505,13545
1211,Laptop,9,3459,31131
1436,Laptop,1,2264,2264
1114,TV,5,3167,15835
1070,Mobile,8,2922,23376
1384,Mobile,7,4539,31773
1123,TV,3,2208,6624
1216,Laptop,7,3091,21637
1356,Laptop,4,2658,10632
1472,TV,6,3075,18450
1137,TV,2,2973,5946
1109,TV,7,2648,18536
1158,Mobile,4,2310,9240
1277,Laptop,8,4002,32016
1465,Mobile,1,2785,2785
1358,Laptop,3,1437,4311
1303,Shoes,4,694,2776
1234,TV,7,1978,13846
1396,TV,7,4003,28021
1128,TV,6,2810,16860
1082,TV,7,1106,7742
1337,Laptop,4,4074,16296
1264,Mobile,6,4354,26124
1062,Laptop,4,1138,4552
1344,TV,6,4039,24234
1323,Laptop,8,4922,39376
1387,TV,4,1972,7888
1256,TV,2,4612,9224
1109,Mobile,1,2404,2404
1443,Mobile,9,1403,12627
1202,Shoes,10,1197,11970
1345,TV,4,950,3800
1015,TV,5,2932,14660
1001,Laptop,2,3208,6416
1137,Shoes,6,3490,20940
1143,Mobile,8,3847,30776
1094,TV,9,4568,41112
1455,Shoes,2,1353,2706
1198,Laptop,1,1065,1065
1321,Shoes,9,1697,15273
1003,TV,2,4477,8954
1135,Mobile,2,4335,8670
1353,Shoes,7,4714,32998
1187,Shoes,4,2361,9444
1020,Mobile,3,2485,7455
1386,Shoes,3,902,2706
1130,Laptop,6,3127,18762
1344,TV,2,3663,7326
1371,Shoes,10,504,5040
1284,Laptop,4,2875,11500
1427,TV,10,3045,30450
1063,Shoes,1,3207,3207
1253,Shoes,3,2311,6933
1317,Laptop,5,747,3735
1368,Laptop,7,1577,11039
1308,Mobile,5,859,4295
1124,TV,4,4415,17660
1327,Shoes,1,3235,3235
1116,TV,1,2558,2558
1132,Shoes,9,1870,16830
1230,Shoes,5,1524,7620
1136,Shoes,6,971,5826
1157,Mobile,2,3788,7576
1416,Shoes,5,2008,10040
1493,Laptop,7,3791,26537
1088,Laptop,7,521,3647
1407,TV,8,1891,15128
1329,TV,5,1248,6240
1359,Shoes,1,1573,1573
1061,Shoes,9,4034,36306
1064,TV,8,871,6968
1159,Laptop,2,2282,4564
1141,Mobile,4,979,3916
1145,Laptop,4,2263,9052
1409,Shoes,6,1722,10332
1432,TV,10,2088,20880
1192,Laptop,5,3601,18005
1023,TV,2,3442,6884
1091,Mobile,9,2158,19422
1320,TV,6,2366,14196
1229,Mobile,6,3904,23424
1035,TV,8,3393,27144
1178,TV,10,1134,11340
1403,Shoes,3,978,2934
1115,Mobile,10,1378,13780
1202,Shoes,6,4099,24594
1425,Laptop,7,635,4445
1226,TV,4,4330,17320
1299,Mobile,6,2581,15486
1425,Shoes,1,1008,1008
1469,Laptop,4,4194,16776
1079,TV,10,2310,23100
1289,TV,4,1895,7580
1200,TV,6,4954,29724
1174,TV,1,4238,4238
1078,Mobile,10,4705,47050
1192,TV,1,4930,4930
1037,Laptop,8,4455,35640
1433,TV,7,1245,8715
1490,Mobile,2,3581,7162
1184,Shoes,10,3614,36140
1379,Shoes,4,2503,10012
1364,Shoes,10,3740,37400
1032,TV,5,3060,15300
1483,Mobile,2,2033,4066
1347,Mobile,7,1112,7784
1096,Laptop,9,745,6705
1286,Mobile,3,619,1857
1476,TV,3,2180,6540
1149,Laptop,3,2092,6276
1480,TV,6,2607,15642
1263,Shoes,4,4740,18960
1268,Mobile,7,2548,17836
1322,Mobile,1,2254,2254
1069,TV,8,1657,13256
1315,Mobile,4,4025,16100
1074,Mobile,10,3800,38000
1423,Mobile,2,3585,7170
1310,TV,8,4829,38632
1004,Laptop,9,4078,36702
1282,TV,1,4576,4576
1127,Laptop,4,2942,11768
1357,TV,7,1793,12551
1029,Mobile,9,4748,42732
1170,Laptop,6,3167,19002
1131,TV,2,1162,2324
1126,Mobile,3,3997,11991
1119,TV,9,1909,17181
1319,Mobile,8,1760,14080
1348,Shoes,10,1316,13160
1029,TV,1,4226,4226
1197,Mobile,1,1007,1007
1310,Laptop,8,3355,26840
1154,Laptop,1,1484,1484
1365,TV,6,4566,27396
1187,TV,9,4552,40968
1305,TV,6,713,4278
1298,TV,10,1197,11970
1368,Laptop,5,3076,15380
1148,Shoes,3,2778,8334
1143,Shoes,8,2013,16104
1325,TV,6,3987,23922
1125,Shoes,10,3102,31020
1242,Mobile,5,778,3890
1288,Shoes,9,2562,23058
1088,Laptop,7,3703,25921
1409,TV,8,4387,35096
1032,Mobile,7,3529,24703
1304,Laptop,8,4627,37016
1386,Mobile,5,4587,22935
1097,TV,5,2988,14940
1307,Shoes,8,3573,28584
1201,Shoes,10,3759,37590
1146,Shoes,3,3613,10839
1123,Mobile,10,4448,44480
1402,Mobile,8,524,4192
1254,Shoes,9,1313,11817
1192,Mobile,7,784,5488
1028,Shoes,3,3377,10131
1037,Shoes,3,4851,14553
1305,Mobile,3,2690,8070
1182,Shoes,2,977,1954
1216,TV,6,507,3042
1138,Mobile,6,1061,6366
1028,Laptop,1,2519,2519
1498,Shoes,8,3254,26032
1107,TV,10,3831,38310
1384,TV,5,668,3340
1125,TV,10,4132,41320
1322,Shoes,5,520,2600
1036,TV,6,4712,28272
1338,Laptop,10,2446,24460
1496,Shoes,3,1027,3081
1301,Shoes,7,1261,8827
1365,Shoes,9,671,6039
1050,TV,5,4068,20340
1372,Shoes,6,3974,23844
1065,TV,9,2110,18990
1101,TV,7,4489,31423
1148,Shoes,5,2134,10670
1364,Mobile,6,1467,8802
1494,Shoes,8,4774,38192
1153,Laptop,6,1535,9210
1314,Shoes,10,2060,20600
1219,TV,8,1207,9656
1163,Shoes,5,3561,17805
1441,Shoes,4,1345,5380
1059,TV,2,675,1350
1038,Mobile,5,2364,11820
1128,Laptop,6,2566,15396
1430,TV,1,4991,4991
1465,TV,1,2467,2467
1270,TV,9,2167,19503
1442,Laptop,10,3051,30510
1116,Laptop,8,4667,37336
1038,Shoes,6,3374,20244
1390,TV,7,4223,29561
1201,Laptop,2,1248,2496
1211,TV,7,3604,25228
1047,TV,1,4266,4266
1261,Laptop,5,4933,24665
1280,Mobile,7,3603,25221
1208,TV,1,4368,4368
1042,Mobile,8,2029,16232
1050,TV,8,3079,24632
1335,TV,3,3652,10956
1445,Mobile,7,1003,7021
1347,Shoes,5,2213,11065
1406,Shoes,6,926,5556
1055,Shoes,2,4704,9408
1066,Mobile,3,2113,6339
1224,Mobile,2,1592,3184
1018,TV,4,1863,7452
1196,Shoes,6,3546,21276
1036,Shoes,7,2627,18389
1436,Mobile,6,3222,19332
1213,Mobile,2,4341,8682
1325,TV,9,3774,33966
1110,Shoes,6,597,3582
1175,Mobile,6,764,4584
1275,Mobile,1,4123,4123
1493,TV,3,3308,9924
1278,Shoes,3,4752,14256
1403,Mobile,6,4979,29874
1099,Shoes,5,2484,12420
1366,Laptop,8,3213,25704
1145,Mobile,5,2672,13360
1273,Laptop,8,1602,12816
1447,Laptop,3,3396,10188
1428,Mobile,7,1351,9457
1175,Mobile,2,4389,8778
1303,TV,8,4101,32808
1314,Laptop,9,2660,23940
1227,TV,9,4168,37512
1302,Laptop,7,1588,11116
1360,Laptop,7,798,5586
1458,Shoes,5,3911,19555
1138,Laptop,2,642,1284
1198,Mobile,10,2647,26470
1127,Laptop,1,1720,1720
1382,Laptop,9,3677,33093
1277,TV,8,2636,21088
1041,Shoes,3,3962,11886
1447,Shoes,9,2827,25443
1008,Laptop,8,4615,36920
1383,Laptop,1,1126,1126
1359,Mobile,9,2196,19764
1026,Shoes,1,4658,4658
1394,TV,8,4633,37064
1277,Shoes,1,1912,1912
1159,Mobile,6,4449,26694
1224,TV,1,3874,3874
1285,TV,5,3212,16060
1232,TV,6,1306,7836
1133,Shoes,2,4056,8112
1437,Laptop,4,748,2992
1232,Laptop,5,2866,14330
1355,TV,9,508,4572
1355,Shoes,3,3227,9681
1233,Laptop,3,2984,8952
1179,Mobile,4,839,3356
1159,TV,4,1725,6900
1430,Shoes,4,1454,5816
1288,Mobile,9,2118,19062
1143,TV,9,2624,23616
1006,Shoes,5,2348,11740
1066,Mobile,7,1927,13489
1162,TV,3,1706,5118
1296,Laptop,3,2658,7974
1089,Shoes,6,657,3942
1403,Mobile,8,1253,10024
1201,TV,2,3205,6410
1275,Laptop,2,2986,5972
1135,TV,10,1701,17010
1227,Shoes,7,4523,31661
1084,Mobile,9,3045,27405
1445,Shoes,1,1979,1979
1415,Laptop,10,1912,19120
1246,TV,5,3284,16420
1397,TV,1,2212,2212
1488,TV,9,704,6336
1174,Laptop,2,586,1172
1327,TV,8,2939,23512
1106,Shoes,4,816,3264
1116,Shoes,5,1921,9605
1005,Laptop,5,2139,10695
1413,TV,5,1487,7435
1052,Laptop,10,2903,29030
1315,Shoes,9,1988,17892
1157,Mobile,1,4009,4009
1114,Laptop,2,4351,8702
1483,Shoes,1,4445,4445
1156,Shoes,4,2848,11392
1009,TV,1,3637,3637
1138,TV,3,4392,13176
1167,Shoes,1,2831,2831
1179,Shoes,5,710,3550
1182,Mobile,3,4901,14703
1017,Mobile,7,1684,11788
1130,Mobile,7,1328,9296
1480,Laptop,3,3062,9186
1118,Laptop,2,3910,7820
1247,Shoes,7,1616,11312
1096,TV,7,4852,33964
1200,TV,6,4073,24438
1464,Mobile,9,4717,42453
1369,TV,4,4227,16908
1187,Shoes,4,842,3368
1309,Shoes,8,4927,39416
1379,Shoes,8,2699,21592
1374,TV,5,1818,9090
1174,Laptop,2,3238,6476
1023,Shoes,2,4034,8068
1349,TV,7,2391,16737
1133,Shoes,6,3902,23412
1102,Mobile,3,3531,10593
1056,Mobile,4,3042,12168
1046,Laptop,9,4535,40815
1099,TV,8,4188,33504
1431,TV,9,1435,12915
1409,Mobile,6,4131,24786
1051,TV,3,3417,10251
1448,Mobile,10,3896,38960
1325,Shoes,9,2104,18936
1325,Shoes,6,3829,22974
1287,TV,8,1668,13344
1428,Mobile,10,4265,42650
1357,TV,10,4648,46480
1136,Shoes,5,4678,23390
1073,Laptop,2,1295,2590
1150,TV,5,1338,6690
1447,Laptop,2,901,1802
1347,Mobile,2,2308,4616
1180,Mobile,3,1989,5967
1070,TV,1,1095,1095
1327,Shoes,2,3541,7082
1335,Shoes,6,2114,12684
1268,Laptop,6,4567,27402
1169,Mobile,7,4237,29659
1266,Laptop,4,604,2416
1478,Shoes,5,2436,12180
1206,Shoes,9,849,7641
1402,Laptop,2,1847,3694
1463,Mobile,3,1914,5742
1096,Laptop,3,3676,11028
1150,Mobile,9,4258,38322
1219,Mobile,7,1638,11466
